lon,lat,depth,strike,dip,dz1,dz2,dz3,thickness
121.11,15.02,440.54,11.29,87.22,53.00,2.47,-3.30,49.37
121.10,15.00,440.54,10.27,87.00,52.15,2.48,-2.83,49.48
121.10,14.98,440.54,9.29,86.79,51.26,2.49,-2.39,49.60
121.10,14.96,440.54,8.34,86.61,50.33,2.49,-1.99,49.73
121.10,14.94,440.54,7.44,86.44,49.36,2.50,-1.63,49.88
121.09,14.92,440.54,6.58,86.29,48.36,2.51,-1.46,50.03
121.09,14.90,440.54,5.77,86.16,47.33,2.51,-1.32,50.19
121.09,14.88,440.54,5.00,86.05,46.28,2.52,-1.21,50.37
121.09,14.86,440.54,4.29,85.96,45.20,2.53,-1.13,50.55
121.08,14.84,440.54,3.62,85.88,44.11,2.54,-1.08,50.75
121.08,14.82,440.54,2.99,85.82,43.01,2.55,-1.05,50.95
121.08,14.80,440.54,2.42,85.78,41.90,2.56,-1.05,51.17
121.08,14.78,440.54,1.90,85.74,40.79,2.57,-1.07,51.39
121.08,14.76,440.54,1.42,85.72,39.68,2.58,-1.11,51.62
121.08,14.74,440.54,0.99,85.71,38.57,2.60,-1.16,51.86
121.08,14.72,440.54,0.60,85.71,37.47,2.61,-1.42,52.11
121.08,14.70,440.54,0.26,85.72,36.39,2.62,-1.79,52.36
121.08,14.68,440.54,359.97,85.74,35.32,2.63,-2.17,52.62
121.08,14.66,440.54,359.71,85.77,34.26,2.65,-2.57,52.88
121.08,14.64,440.54,359.50,85.81,33.23,2.66,-2.97,53.15
121.08,14.62,440.54,359.33,85.85,32.22,2.67,-3.38,53.42
121.08,14.60,440.54,359.20,85.89,31.24,2.69,-3.79,53.69
121.08,14.58,440.54,359.10,85.95,30.29,2.70,-4.21,53.96
121.08,14.56,440.54,359.04,86.01,29.36,2.71,-4.64,54.23
121.08,14.54,440.54,359.02,86.07,28.46,2.73,-5.06,54.50
121.08,14.52,440.54,359.02,86.14,27.59,2.74,-5.05,54.77
121.08,14.50,440.54,359.06,86.21,26.75,2.76,-4.18,55.04
121.08,14.48,440.54,359.12,86.29,25.95,2.77,-3.30,55.30
121.08,14.46,440.54,359.21,86.37,25.17,2.78,-2.42,55.56
121.08,14.44,440.54,359.32,86.46,24.42,2.79,-1.54,55.81
121.08,14.42,440.54,359.45,86.55,23.71,2.81,-0.65,56.05
121.08,14.40,440.54,359.60,86.64,23.02,2.82,0.24,56.29
121.08,14.38,440.54,359.76,86.74,22.36,2.83,1.14,56.51
121.08,14.36,440.54,359.94,86.84,21.73,2.84,2.05,56.73
121.08,14.34,440.54,0.12,86.94,21.13,2.85,2.96,56.95
121.08,14.32,440.54,0.31,87.05,20.56,2.86,3.88,57.15
121.08,14.30,440.54,0.50,87.15,20.01,2.87,3.64,57.34
121.08,14.28,440.54,0.69,87.27,19.49,2.88,3.40,57.52
121.08,14.26,440.54,0.87,87.38,18.99,2.89,3.18,57.69
121.08,14.24,440.54,1.05,87.49,18.52,2.90,2.96,57.85
121.08,14.22,440.54,1.22,87.61,18.07,2.90,2.74,58.00
121.08,14.20,440.54,1.37,87.73,17.64,2.91,2.54,58.14
121.08,14.18,440.54,1.51,87.85,17.23,2.92,2.34,58.28
121.08,14.16,440.54,1.63,87.96,16.85,2.92,2.14,58.40
121.08,14.14,440.54,1.73,88.08,16.49,2.93,1.95,58.51
121.08,14.12,440.54,1.80,88.20,16.14,2.94,1.76,58.61
121.08,14.10,440.54,1.86,88.31,15.82,2.94,1.22,58.71
121.08,14.08,440.54,1.89,88.43,15.52,2.94,0.51,58.80
121.08,14.06,440.54,1.89,88.54,15.23,2.95,-0.20,58.87
121.07,14.04,440.54,1.87,88.65,14.96,2.95,-0.91,58.95
121.07,14.02,440.54,1.82,88.75,14.71,2.96,-1.63,59.01
121.07,14.00,440.54,1.74,88.85,14.47,2.96,-2.34,59.07
121.07,13.98,440.54,1.64,88.95,14.25,2.96,-3.06,59.12
121.07,13.96,440.54,1.52,89.04,14.05,2.96,-3.79,59.17
121.07,13.94,440.54,1.37,89.12,13.86,2.97,-4.52,59.21
121.07,13.92,440.54,1.20,89.20,13.69,2.97,-5.25,59.25
121.07,13.90,440.54,1.01,89.28,13.52,2.97,-5.76,59.28
121.07,13.88,440.54,0.80,89.35,13.37,2.97,-5.80,59.31
121.07,13.86,440.54,0.57,89.41,13.24,2.97,-5.84,59.33
121.07,13.84,440.54,0.33,89.46,13.11,2.97,-5.90,59.35
121.07,13.82,440.54,0.08,89.51,12.99,2.97,-5.97,59.37
121.07,13.80,440.54,359.82,89.55,12.89,2.98,-6.05,59.39
121.07,13.78,440.54,359.55,89.58,12.79,2.98,-6.13,59.40
121.07,13.76,440.54,359.28,89.61,12.71,2.98,-6.23,59.41
121.07,13.74,440.54,359.01,89.63,12.63,2.98,-6.34,59.43
121.07,13.72,440.54,358.73,89.64,12.56,2.98,-6.46,59.43
121.07,13.70,440.54,358.46,89.64,12.49,2.98,-6.59,59.44
121.07,13.68,440.54,358.20,89.64,12.44,2.98,-5.91,59.45
121.07,13.66,440.54,357.94,89.62,12.39,2.98,-5.23,59.45
121.07,13.64,440.54,357.69,89.61,12.34,2.98,-4.57,59.46
121.07,13.62,440.54,357.45,89.58,12.30,2.98,-3.92,59.46
121.07,13.60,440.54,357.22,89.55,12.27,2.98,-3.28,59.47
121.07,13.58,440.54,357.00,89.51,12.23,2.98,-2.65,59.47
121.08,13.56,440.54,356.79,89.46,12.21,2.98,-2.02,59.47
121.08,13.54,440.54,356.60,89.41,12.18,2.98,-1.40,59.47
121.08,13.52,440.54,356.43,89.35,12.16,2.98,-0.79,59.47
121.08,13.50,440.54,356.27,89.29,12.14,2.98,-0.19,59.48
121.08,13.48,440.54,356.12,89.22,12.12,2.98,-0.09,59.48
121.08,13.46,440.54,355.99,89.14,12.11,2.98,-0.24,59.48
121.08,13.44,440.54,355.87,89.06,12.09,2.98,-0.40,59.48
121.09,13.42,440.54,355.76,88.98,12.08,2.98,-0.57,59.48
121.09,13.39,440.54,355.67,88.90,12.07,2.98,-0.74,59.48
121.09,13.37,440.54,355.60,88.81,12.06,2.98,-0.91,59.48
121.09,13.35,440.54,355.53,88.71,12.05,2.98,-1.08,59.48
121.09,13.33,440.54,355.48,88.62,12.04,2.98,-1.26,59.48
121.09,13.31,440.54,355.43,88.53,12.03,2.98,-1.44,59.48
121.09,13.29,440.54,355.40,88.43,12.02,2.98,-1.62,59.48
121.10,13.27,440.54,355.37,88.33,12.01,2.98,-1.66,59.48
121.10,13.25,440.54,355.36,88.24,12.00,2.98,-1.43,59.48
121.10,13.23,440.54,355.35,88.14,11.99,2.98,-1.19,59.48
121.10,13.21,440.54,355.34,88.04,11.98,2.98,-0.96,59.48
122.76,22.92,442.76,2.89,83.95,12.56,4.04,-2.29,80.55
122.76,22.90,442.76,2.69,83.94,12.56,4.04,-1.96,80.55
122.75,22.88,442.76,2.50,83.94,12.56,4.04,-1.63,80.55
122.75,22.86,442.76,2.31,83.93,12.56,4.04,-1.32,80.54
122.75,22.84,442.76,2.14,83.91,12.56,4.04,-1.00,80.54
122.75,22.82,442.76,1.97,83.90,12.57,4.04,-0.70,80.53
122.75,22.80,442.76,1.82,83.88,12.57,4.04,-0.40,80.53
122.75,22.78,442.76,1.69,83.86,12.57,4.04,-0.11,80.52
122.75,22.76,442.76,1.58,83.84,12.58,4.04,0.18,80.51
122.75,22.74,442.76,1.49,83.81,12.58,4.04,0.46,80.50
122.75,22.72,442.76,1.42,83.78,12.59,4.04,0.74,80.49
122.75,22.70,442.76,1.37,83.75,12.59,4.04,1.16,80.48
122.74,22.68,442.76,1.35,83.72,12.60,4.04,1.65,80.46
122.74,22.66,442.76,1.36,83.68,12.61,4.04,2.13,80.45
122.74,22.64,442.76,1.38,83.64,12.61,4.04,2.62,80.43
122.74,22.62,442.76,1.44,83.60,12.62,4.04,3.11,80.41
122.74,22.60,442.76,1.51,83.56,12.63,4.04,3.60,80.39
122.74,22.58,442.76,1.61,83.51,12.64,4.03,4.09,80.37
122.74,22.56,442.76,1.73,83.47,12.65,4.03,4.59,80.35
122.74,22.54,442.76,1.88,83.42,12.66,4.03,5.09,80.33
122.74,22.52,442.76,2.04,83.37,12.67,4.03,5.60,80.30
122.74,22.50,442.76,2.21,83.32,12.69,4.03,6.01,80.28
122.73,22.48,442.76,2.40,83.26,12.70,4.03,6.24,80.25
122.73,22.46,442.76,2.61,83.21,12.71,4.03,6.47,80.22
122.73,22.44,442.76,2.82,83.16,12.73,4.03,6.71,80.20
122.73,22.42,442.76,3.04,83.11,12.74,4.02,6.96,80.17
122.73,22.40,442.76,3.27,83.05,12.76,4.02,7.22,80.13
122.73,22.38,442.76,3.50,83.00,12.77,4.02,7.49,80.10
122.73,22.36,442.76,3.72,82.95,12.79,4.02,7.76,80.07
122.72,22.34,442.76,3.95,82.90,12.81,4.02,8.05,80.04
122.72,22.32,442.76,4.17,82.84,12.83,4.02,8.34,80.00
122.72,22.30,442.76,4.38,82.80,12.84,4.02,8.64,79.97
122.72,22.28,442.76,4.59,82.75,12.86,4.01,7.80,79.93
122.72,22.26,442.76,4.78,82.70,12.88,4.01,6.96,79.89
122.71,22.24,442.76,4.96,82.66,12.90,4.01,6.13,79.86
122.71,22.22,442.76,5.12,82.62,12.92,4.01,5.30,79.82
122.71,22.20,442.76,5.27,82.58,12.95,4.01,4.48,79.79
122.71,22.18,442.76,5.41,82.54,12.97,4.00,3.67,79.75
122.70,22.16,442.76,5.52,82.51,12.99,4.00,2.86,79.71
122.70,22.14,442.76,5.62,82.48,13.01,4.00,2.05,79.68
122.70,22.12,442.76,5.70,82.46,13.03,4.00,1.25,79.64
122.70,22.10,442.76,5.76,82.44,13.06,4.00,0.45,79.60
122.69,22.08,442.76,5.80,82.42,13.08,4.00,0.40,79.57
122.69,22.06,442.76,5.83,82.41,13.10,3.99,0.72,79.54
122.69,22.04,442.76,5.83,82.40,13.13,3.99,1.04,79.50
122.69,22.02,442.76,5.82,82.39,13.15,3.99,1.36,79.47
122.68,22.00,442.76,5.79,82.40,13.17,3.99,1.68,79.44
122.68,21.98,442.76,5.75,82.40,13.19,3.99,2.00,79.40
122.68,21.96,442.76,5.69,82.41,13.22,3.99,2.32,79.37
122.68,21.94,442.76,5.62,82.43,13.24,3.99,2.63,79.34
122.67,21.92,442.76,5.53,82.45,13.26,3.98,2.94,79.32
122.67,21.90,442.76,5.43,82.48,13.29,3.98,3.25,79.29
122.67,21.88,442.76,5.32,82.51,13.31,3.98,3.58,79.26
122.67,21.86,442.76,5.19,82.55,13.33,3.98,3.98,79.23
122.66,21.84,442.76,5.06,82.59,13.35,3.98,4.38,79.21
122.66,21.82,442.76,4.91,82.64,13.38,3.98,4.76,79.18
122.66,21.80,442.76,4.75,82.69,13.40,3.98,5.15,79.16
122.66,21.78,442.76,4.58,82.75,13.42,3.97,5.52,79.13
122.66,21.76,442.76,4.40,82.81,13.44,3.97,5.89,79.11
122.65,21.74,442.76,4.21,82.87,13.46,3.97,6.25,79.08
122.65,21.72,442.76,4.01,82.94,13.48,3.97,6.60,79.06
122.65,21.70,442.76,3.79,83.01,13.50,3.97,6.95,79.03
122.65,21.68,442.76,3.57,83.09,13.53,3.97,7.29,79.01
122.65,21.66,442.76,3.33,83.16,13.55,3.97,6.45,78.99
122.65,21.64,442.76,3.08,83.24,13.57,3.97,5.61,78.96
122.64,21.62,442.76,2.81,83.32,13.59,3.96,4.76,78.93
122.64,21.60,442.76,2.53,83.41,13.61,3.96,3.90,78.91
122.64,21.58,442.76,2.24,83.49,13.63,3.96,3.02,78.88
122.64,21.56,442.76,1.94,83.57,13.65,3.96,2.14,78.85
122.64,21.54,442.76,1.62,83.65,13.67,3.96,1.24,78.82
122.64,21.52,442.76,1.28,83.73,13.68,3.96,0.33,78.79
122.64,21.50,442.76,0.94,83.81,13.70,3.96,-0.59,78.75
122.64,21.48,442.76,0.58,83.89,13.72,3.95,-1.53,78.71
122.64,21.46,442.76,0.21,83.97,13.74,3.95,-2.05,78.68
122.64,21.44,442.76,359.83,84.04,13.76,3.95,-2.36,78.63
122.64,21.42,442.76,359.44,84.12,13.77,3.95,-2.69,78.59
122.64,21.40,442.76,359.05,84.19,13.79,3.94,-3.03,78.55
122.64,21.38,442.76,358.65,84.25,13.80,3.94,-3.39,78.50
122.64,21.36,442.76,358.24,84.32,13.82,3.94,-3.77,78.45
122.64,21.34,442.76,357.84,84.38,13.83,3.94,-4.16,78.39
122.64,21.32,442.76,357.44,84.43,13.84,3.93,-4.57,78.33
122.64,21.30,442.76,357.04,84.49,13.85,3.93,-4.99,78.27
122.64,21.28,442.76,356.66,84.53,13.86,3.93,-5.43,78.21
122.64,21.26,442.76,356.28,84.58,13.87,3.92,-5.55,78.14
122.64,21.24,442.76,355.92,84.62,13.88,3.92,-5.01,78.07
122.64,21.22,442.76,355.57,84.66,13.89,3.91,-4.49,78.00
122.64,21.20,442.76,355.25,84.69,13.90,3.91,-3.98,77.93
122.65,21.18,442.76,354.95,84.72,13.90,3.91,-3.48,77.85
122.65,21.16,442.76,354.68,84.75,13.91,3.90,-2.99,77.76
122.65,21.14,442.76,354.44,84.77,13.91,3.90,-2.51,77.68
122.65,21.12,442.76,354.23,84.80,13.92,3.89,-2.05,77.59
122.65,21.10,442.76,354.06,84.81,13.92,3.89,-1.59,77.50
122.65,21.08,442.76,353.92,84.83,13.92,3.88,-1.13,77.41
122.66,21.06,442.76,353.83,84.84,13.93,3.88,-0.68,77.32
122.66,21.04,442.76,353.78,84.85,13.93,3.87,0.51,77.22
122.66,21.02,442.76,353.76,84.85,13.94,3.87,1.70,77.12
122.66,21.00,442.76,353.80,84.86,13.94,3.86,2.90,77.02
122.66,20.98,442.76,353.87,84.86,13.95,3.86,4.10,76.92
122.67,20.96,442.76,353.99,84.86,13.96,3.85,5.30,76.82
122.67,20.94,442.76,354.16,84.85,13.97,3.85,6.50,76.72
122.67,20.92,442.76,354.36,84.84,13.99,3.84,7.72,76.62
122.67,20.90,442.76,354.61,84.84,14.01,3.84,8.94,76.51
122.67,20.88,442.76,354.90,84.82,14.03,3.83,10.17,76.41
122.68,20.86,442.76,355.22,84.81,14.06,3.83,11.42,76.31
122.68,20.84,442.76,355.58,84.79,14.09,3.82,11.50,76.21
122.68,20.82,442.76,355.97,84.77,14.13,3.82,11.00,76.11
122.68,20.80,442.76,356.39,84.75,14.17,3.81,10.52,76.01
122.68,20.78,442.76,356.84,84.72,14.22,3.81,10.05,75.91
122.68,20.76,442.76,357.30,84.69,14.27,3.80,9.61,75.81
122.68,20.74,442.76,357.77,84.65,14.34,3.80,9.18,75.72
122.68,20.72,442.76,358.26,84.61,14.41,3.79,8.77,75.63
122.68,20.70,442.76,358.75,84.57,14.49,3.79,8.38,75.53
122.68,20.67,442.76,359.24,84.52,14.58,3.78,8.01,75.45
122.68,20.65,442.76,359.72,84.46,14.67,3.78,7.66,75.36
122.68,20.63,442.76,0.18,84.40,14.78,3.77,7.09,75.27
122.68,20.61,442.76,0.63,84.33,14.90,3.77,6.07,75.19
122.68,20.59,442.76,1.06,84.26,15.02,3.76,5.06,75.11
122.68,20.57,442.76,1.45,84.18,15.16,3.76,4.08,75.03
122.68,20.55,442.76,1.80,84.09,15.30,3.76,3.10,74.96
122.68,20.53,442.76,2.12,83.99,15.46,3.75,2.14,74.89
122.68,20.51,442.76,2.38,83.89,15.62,3.75,1.20,74.82
122.68,20.49,442.76,2.59,83.78,15.80,3.75,0.26,74.75
122.67,20.48,442.76,2.75,83.66,15.98,3.74,-0.67,74.68
122.67,20.46,442.76,2.84,83.53,16.18,3.74,-1.60,74.62
122.67,20.44,442.76,2.87,83.40,16.38,3.74,-2.53,74.55
122.67,20.42,442.76,2.83,83.26,16.58,3.73,-1.80,74.49
122.67,20.40,442.76,2.72,83.11,16.80,3.73,-1.07,74.43
122.67,20.38,442.76,2.53,82.96,17.02,3.73,-0.35,74.37
122.67,20.36,442.76,2.26,82.80,17.24,3.72,0.37,74.32
122.66,20.34,442.76,1.92,82.63,17.47,3.72,1.07,74.26
122.66,20.32,442.76,1.49,82.47,17.71,3.72,1.76,74.20
122.66,20.30,442.76,0.98,82.30,17.94,3.72,2.42,74.15
122.66,20.28,442.76,0.40,82.12,18.17,3.71,3.07,74.10
122.66,20.26,442.76,359.73,81.95,18.41,3.71,3.69,74.04
122.66,20.24,442.76,358.99,81.78,18.64,3.71,4.29,73.99
122.66,20.22,442.76,358.17,81.62,18.86,3.71,3.55,73.94
122.66,20.20,442.76,357.29,81.45,19.08,3.70,2.12,73.89
122.66,20.18,442.76,356.33,81.30,19.30,3.70,0.65,73.84
122.66,20.15,442.76,355.31,81.15,19.50,3.70,-0.85,73.78
122.67,20.13,442.76,354.23,81.01,19.70,3.70,-2.39,73.73
122.67,20.11,442.76,353.10,80.89,19.89,3.69,-3.98,73.68
122.67,20.09,442.76,351.93,80.77,20.06,3.69,-5.62,73.63
122.67,20.07,442.76,350.72,80.68,20.22,3.69,-7.30,73.58
122.68,20.05,442.76,349.48,80.59,20.36,3.69,-9.03,73.52
122.68,20.03,442.76,348.21,80.53,20.49,3.68,-10.82,73.47
122.69,20.01,442.76,346.94,80.48,20.61,3.68,-11.74,73.42
122.69,19.99,442.76,345.65,80.45,20.70,3.68,-10.88,73.37
122.70,19.97,442.76,344.38,80.45,20.78,3.68,-10.07,73.31
122.70,19.95,442.76,343.11,80.46,20.83,3.67,-9.32,73.26
122.71,19.93,442.76,341.86,80.49,20.87,3.67,-8.62,73.21
122.72,19.91,442.76,340.63,80.54,20.89,3.67,-7.98,73.16
122.72,19.89,442.76,339.44,80.61,20.89,3.66,-7.39,73.10
122.73,19.87,442.76,338.29,80.70,20.87,3.66,-6.86,73.05
122.74,19.85,442.76,337.18,80.81,20.83,3.66,-6.38,73.00
122.75,19.83,442.76,336.12,80.93,20.77,3.66,-5.95,72.95
122.76,19.81,442.76,335.11,81.07,20.70,3.65,-5.58,72.90
122.77,19.79,442.76,334.16,81.23,20.60,3.65,-5.11,72.85
122.78,19.77,442.76,333.27,81.40,20.50,3.65,-4.70,72.81
122.79,19.75,442.76,332.44,81.58,20.37,3.65,-4.32,72.76
122.80,19.73,442.76,331.68,81.78,20.23,3.65,-3.99,72.71
122.81,19.70,442.76,330.98,81.99,20.08,3.64,-3.70,72.67
122.82,19.68,442.76,330.35,82.20,19.91,3.64,-3.44,72.62
122.84,19.66,442.76,329.79,82.43,19.74,3.64,-3.22,72.58
122.85,19.64,442.76,329.29,82.67,19.55,3.64,-3.03,72.54
122.86,19.62,442.76,328.87,82.91,19.36,3.63,-2.86,72.50
122.88,19.60,442.76,328.52,83.16,19.16,3.63,-2.71,72.46
122.89,19.58,442.76,328.24,83.42,18.96,3.63,-1.74,72.43
122.90,19.56,442.76,328.03,83.68,18.75,3.63,-0.35,72.39
122.92,19.54,442.76,327.89,83.95,18.54,3.63,1.02,72.36
122.93,19.52,442.76,327.83,84.22,18.32,3.63,2.39,72.32
122.94,19.50,442.76,327.83,84.49,18.11,3.62,3.76,72.29
122.96,19.47,442.76,327.91,84.77,17.90,3.62,5.13,72.26
122.97,19.45,442.76,328.07,85.05,17.69,3.62,6.50,72.23
122.98,19.43,442.76,328.29,85.32,17.49,3.62,7.89,72.21
123.00,19.41,442.76,328.59,85.60,17.29,3.62,9.29,72.18
123.01,19.39,442.76,328.97,85.88,17.09,3.62,10.71,72.16
123.02,19.37,442.76,329.41,86.16,16.90,3.62,11.48,72.13
123.03,19.35,442.76,329.93,86.43,16.71,3.61,10.92,72.11
123.05,19.33,442.76,330.53,86.70,16.53,3.61,10.38,72.09
123.06,19.31,442.76,331.20,86.97,16.36,3.61,9.89,72.07
123.07,19.29,442.76,331.94,87.23,16.19,3.61,9.43,72.05
123.08,19.27,442.76,332.75,87.48,16.03,3.61,9.01,72.03
123.09,19.25,442.76,333.64,87.73,15.88,3.61,8.63,72.01
123.10,19.22,442.76,334.59,87.97,15.74,3.61,8.30,71.99
123.11,19.20,442.76,335.62,88.21,15.60,3.61,8.03,71.97
123.12,19.18,442.76,336.71,88.43,15.46,3.61,7.80,71.95
123.13,19.16,442.76,337.86,88.65,15.34,3.61,7.63,71.93
123.14,19.14,442.76,339.08,88.85,15.22,3.60,8.55,71.92
123.14,19.12,442.76,340.35,89.04,15.11,3.60,9.53,71.90
123.15,19.10,442.76,341.68,89.22,15.00,3.60,10.56,71.88
123.16,19.08,442.76,343.05,89.39,14.90,3.60,11.66,71.86
123.16,19.06,442.76,344.47,89.54,14.80,3.60,12.82,71.85
123.17,19.04,442.76,345.92,89.68,14.70,3.60,14.04,71.83
123.17,19.02,442.76,347.40,89.81,14.61,3.60,15.32,71.81
123.18,19.00,442.76,348.91,89.92,14.53,3.60,16.67,71.79
123.18,18.98,442.76,350.43,90.01,14.45,3.60,18.08,71.78
123.18,18.96,442.76,351.96,90.09,14.37,3.60,19.55,71.76
123.19,18.94,442.76,353.50,90.16,14.29,3.60,18.93,71.74
123.19,18.92,442.76,355.03,90.20,14.22,3.59,17.31,71.72
123.19,18.90,442.76,356.55,90.24,14.15,3.59,15.74,71.70
123.19,18.88,442.76,358.05,90.26,14.09,3.59,14.23,71.69
123.19,18.86,442.76,359.52,90.26,14.02,3.59,12.79,71.67
123.19,18.84,442.76,0.97,90.26,13.96,3.59,11.39,71.65
123.19,18.82,442.76,2.39,90.24,13.90,3.59,10.06,71.63
123.19,18.80,442.76,3.76,90.21,13.85,3.59,8.78,71.61
123.19,18.78,442.76,5.10,90.16,13.79,3.59,7.55,71.59
123.18,18.76,442.76,6.39,90.11,13.74,3.59,6.37,71.57
123.18,18.74,442.76,7.63,90.05,13.69,3.58,5.52,71.56
123.18,18.72,442.76,8.82,89.97,13.65,3.58,5.28,71.54
123.17,18.70,442.76,9.96,89.90,13.61,3.58,5.09,71.52
123.17,18.68,442.76,11.05,89.81,13.57,3.58,4.94,71.50
123.16,18.66,442.76,12.09,89.72,13.54,3.58,4.83,71.48
123.16,18.64,442.76,13.08,89.62,13.51,3.58,4.76,71.46
123.15,18.62,442.76,14.01,89.51,13.49,3.58,4.73,71.45
123.15,18.60,442.76,14.89,89.41,13.47,3.58,4.74,71.43
123.14,18.58,442.76,15.72,89.30,13.45,3.58,4.78,71.41
123.14,18.56,442.76,16.51,89.18,13.44,3.58,4.86,71.40
123.13,18.54,442.76,17.24,89.07,13.44,3.57,4.96,71.38
123.12,18.52,442.76,17.93,88.95,13.44,3.57,4.65,71.36
123.12,18.50,442.76,18.57,88.83,13.45,3.57,4.36,71.35
123.11,18.48,442.76,19.17,88.71,13.46,3.57,4.10,71.33
123.10,18.46,442.76,19.72,88.60,13.48,3.57,3.87,71.31
123.09,18.44,442.76,20.24,88.48,13.50,3.57,3.66,71.30
123.08,18.42,442.76,20.71,88.37,13.53,3.57,3.47,71.28
123.08,18.40,442.76,21.15,88.25,13.57,3.57,3.29,71.27
123.07,18.39,442.76,21.56,88.14,13.61,3.57,3.14,71.26
123.06,18.37,442.76,21.93,88.04,13.66,3.57,3.00,71.24
123.05,18.35,442.76,22.27,87.94,13.71,3.57,2.88,71.23
123.04,18.33,442.76,22.57,87.84,13.77,3.57,2.75,71.21
123.03,18.31,442.76,22.85,87.74,13.84,3.56,2.62,71.20
123.02,18.29,442.76,23.11,87.66,13.91,3.56,2.50,71.18
123.01,18.27,442.76,23.34,87.57,13.98,3.56,2.38,71.17
123.01,18.25,442.76,23.54,87.50,14.06,3.56,2.28,71.15
123.00,18.23,442.76,23.72,87.42,14.15,3.56,2.19,71.14
122.99,18.21,442.76,23.89,87.36,14.24,3.56,2.11,71.12
122.98,18.19,442.76,24.03,87.30,14.33,3.56,2.03,71.10
122.97,18.17,442.76,24.16,87.25,14.43,3.56,1.96,71.08
122.96,18.15,442.76,24.27,87.20,14.53,3.56,1.89,71.06
122.95,18.13,442.76,24.37,87.16,14.63,3.56,1.83,71.04
122.94,18.11,442.76,24.46,87.12,14.73,3.56,1.77,71.02
122.93,18.09,442.76,24.54,87.10,14.84,3.55,1.71,70.99
122.92,18.07,442.76,24.60,87.07,14.95,3.55,1.66,70.96
122.91,18.05,442.76,24.66,87.06,15.05,3.55,1.61,70.93
122.90,18.04,442.76,24.71,87.05,15.16,3.55,1.56,70.89
122.89,18.02,442.76,24.75,87.04,15.27,3.55,1.51,70.85
122.88,18.00,442.76,24.78,87.04,15.37,3.54,1.47,70.81
122.87,17.98,442.76,24.82,87.05,15.47,3.54,1.42,70.76
122.86,17.96,442.76,24.84,87.06,15.57,3.54,1.38,70.70
122.85,17.94,442.76,24.87,87.08,15.67,3.54,1.34,70.64
122.84,17.92,442.76,24.89,87.09,15.77,3.53,1.32,70.58
122.83,17.90,442.76,24.91,87.12,15.86,3.53,1.30,70.50
122.82,17.88,442.76,24.93,87.14,15.94,3.52,1.28,70.42
122.81,17.86,442.76,24.95,87.18,16.02,3.52,1.26,70.32
122.80,17.84,442.76,24.97,87.21,16.10,3.52,1.24,70.22
122.79,17.82,442.76,24.99,87.24,16.16,3.51,1.22,70.11
122.78,17.80,442.76,25.02,87.28,16.23,3.50,1.21,69.99
122.77,17.78,442.76,25.04,87.32,16.28,3.50,1.19,69.86
122.76,17.76,442.76,25.06,87.37,16.33,3.49,1.18,69.72
122.75,17.74,442.76,25.09,87.41,16.37,3.48,1.17,69.56
122.74,17.72,442.76,25.12,87.45,16.40,3.47,1.15,69.39
122.73,17.71,442.76,25.15,87.50,16.42,3.46,1.14,69.21
122.72,17.69,442.76,25.19,87.55,16.44,3.46,1.12,69.02
122.71,17.67,442.76,25.22,87.60,16.45,3.44,1.11,68.82
122.70,17.65,442.76,25.26,87.64,16.45,3.43,1.10,68.60
122.69,17.63,442.76,25.30,87.69,16.44,3.42,1.09,68.37
122.68,17.61,442.76,25.35,87.74,16.42,3.41,1.09,68.12
122.67,17.59,442.76,25.39,87.79,16.40,3.40,1.08,67.87
122.66,17.57,442.76,25.44,87.84,16.36,3.38,1.08,67.60
122.65,17.55,442.76,25.49,87.89,16.33,3.37,1.08,67.32
122.64,17.53,442.76,25.55,87.93,16.28,3.36,1.08,67.03
122.63,17.51,442.76,25.61,87.98,16.23,3.34,1.06,66.73
122.62,17.49,442.76,25.67,88.03,16.17,3.32,1.04,66.42
122.61,17.47,442.76,25.73,88.07,16.11,3.31,1.03,66.10
122.60,17.45,442.76,25.79,88.12,16.04,3.29,1.02,65.77
122.59,17.43,442.76,25.86,88.16,15.97,3.28,1.02,65.44
122.58,17.41,442.76,25.93,88.21,15.90,3.26,1.01,65.10
122.57,17.39,442.76,26.00,88.25,15.82,3.24,1.01,64.76
122.56,17.38,442.76,26.07,88.29,15.74,3.22,1.01,64.42
122.55,17.36,442.76,26.15,88.33,15.66,3.21,1.02,64.07
122.54,17.34,442.76,26.22,88.37,15.58,3.19,1.03,63.73
122.53,17.32,442.76,26.30,88.41,15.50,3.17,1.01,63.38
122.52,17.30,442.76,26.38,88.45,15.43,3.16,0.99,63.04
122.51,17.28,442.76,26.46,88.48,15.35,3.14,0.97,62.70
122.50,17.26,442.76,26.54,88.52,15.27,3.12,0.96,62.37
122.49,17.24,442.76,26.62,88.56,15.20,3.11,0.95,62.04
122.48,17.22,442.76,26.70,88.59,15.13,3.09,0.94,61.72
122.47,17.20,442.76,26.79,88.63,15.06,3.07,0.94,61.41
122.46,17.18,442.76,26.87,88.66,14.99,3.06,0.94,61.11
122.45,17.16,442.76,26.96,88.69,14.93,3.04,0.95,60.82
122.44,17.14,442.76,27.04,88.73,14.88,3.03,0.96,60.53
122.43,17.12,442.76,27.13,88.76,14.83,3.02,0.95,60.26
122.41,17.10,442.76,27.21,88.79,14.78,3.00,0.92,60.00
122.40,17.08,442.76,27.30,88.82,14.75,2.99,0.90,59.75
