lon,lat,depth,strike,dip,dz1,dz2,dz3,thickness
157.36,-7.50,339.24,308.50,91.77,8.58,6.48,0.09,129.51
157.35,-7.49,339.24,309.10,91.60,8.57,6.48,0.22,129.62
157.33,-7.47,339.24,309.68,91.40,8.57,6.49,0.39,129.72
157.31,-7.46,339.24,310.22,91.17,8.58,6.50,0.58,129.83
157.30,-7.45,339.24,310.73,90.93,8.61,6.50,0.80,129.95
157.28,-7.43,339.24,311.20,90.66,8.66,6.51,1.03,130.06
157.26,-7.42,339.24,311.63,90.38,8.72,6.51,1.29,130.18
157.25,-7.41,339.24,312.02,90.09,8.80,6.52,1.57,130.30
157.23,-7.39,339.24,312.36,89.78,8.90,6.53,1.87,130.42
157.21,-7.38,339.24,312.67,89.46,9.02,6.53,2.18,130.55
157.20,-7.36,339.24,312.95,89.13,9.16,6.54,1.70,130.67
157.18,-7.35,339.24,313.18,88.81,9.32,6.54,1.20,130.80
157.16,-7.33,339.24,313.38,88.47,9.50,6.55,0.71,130.93
157.15,-7.32,339.24,313.54,88.14,9.71,6.56,0.22,131.07
157.13,-7.30,339.24,313.67,87.82,9.94,6.56,-0.26,131.20
157.11,-7.29,339.24,313.77,87.50,10.19,6.57,-0.73,131.33
157.10,-7.27,339.24,313.84,87.18,10.47,6.58,-1.20,131.47
157.08,-7.26,339.24,313.89,86.88,10.77,6.58,-1.66,131.60
157.06,-7.24,339.24,313.91,86.58,11.09,6.59,-2.13,131.74
157.05,-7.23,339.24,313.91,86.30,11.44,6.60,-2.59,131.88
157.03,-7.21,339.24,313.89,86.02,11.80,6.60,-2.53,132.01
157.01,-7.20,339.24,313.85,85.76,12.19,6.61,-2.32,132.15
157.00,-7.19,339.24,313.78,85.52,12.59,6.62,-2.11,132.28
156.98,-7.17,339.24,313.71,85.29,13.00,6.62,-1.91,132.41
156.96,-7.16,339.24,313.61,85.07,13.43,6.63,-1.70,132.54
156.95,-7.14,339.24,313.49,84.87,13.87,6.64,-1.51,132.67
156.93,-7.13,339.24,313.35,84.69,14.31,6.64,-1.32,132.80
156.91,-7.11,339.24,313.19,84.52,14.77,6.65,-1.13,132.92
156.90,-7.10,339.24,313.00,84.38,15.22,6.65,-0.96,133.04
156.88,-7.08,339.24,312.79,84.25,15.67,6.66,-0.79,133.16
156.86,-7.07,339.24,312.55,84.15,16.12,6.67,-0.86,133.27
156.85,-7.05,339.24,312.29,84.06,16.56,6.67,-1.11,133.38
156.83,-7.04,339.24,311.98,84.01,16.99,6.68,-1.36,133.48
156.81,-7.03,339.24,311.65,83.98,17.41,6.68,-1.63,133.58
156.80,-7.01,339.24,311.28,83.97,17.81,6.69,-1.92,133.68
156.78,-7.00,339.24,310.87,84.00,18.20,6.69,-2.22,133.77
156.76,-6.98,339.24,310.42,84.05,18.56,6.69,-2.55,133.86
156.75,-6.97,339.24,309.92,84.14,18.90,6.70,-2.89,133.94
156.73,-6.96,339.24,309.39,84.27,19.22,6.70,-3.26,134.02
156.71,-6.95,339.24,308.82,84.43,19.51,6.71,-3.66,134.09
156.69,-6.93,339.24,308.21,84.62,19.77,6.71,-4.15,134.16
156.68,-6.92,339.24,307.57,84.85,20.01,6.71,-4.76,134.22
156.66,-6.91,339.24,306.89,85.11,20.21,6.72,-5.40,134.28
156.64,-6.90,339.24,306.19,85.40,20.39,6.72,-6.08,134.33
156.62,-6.88,339.24,305.46,85.73,20.54,6.72,-6.78,134.38
156.61,-6.87,339.24,304.71,86.08,20.65,6.72,-7.52,134.42
156.59,-6.86,339.24,303.96,86.46,20.74,6.73,-8.29,134.47
156.57,-6.85,339.24,303.20,86.85,20.80,6.73,-9.09,134.50
156.55,-6.84,339.24,302.45,87.26,20.84,6.73,-9.92,134.54
156.54,-6.83,339.24,301.71,87.69,20.85,6.73,-10.78,134.57
156.52,-6.82,339.24,301.00,88.12,20.84,6.73,-11.37,134.60
156.50,-6.81,339.24,300.33,88.55,20.82,6.73,-10.97,134.63
156.48,-6.80,339.24,299.70,88.98,20.77,6.74,-10.60,134.65
156.46,-6.79,339.24,299.13,89.41,20.71,6.74,-10.24,134.67
156.44,-6.78,339.24,298.62,89.83,20.64,6.74,-9.92,134.69
156.43,-6.77,339.24,298.19,90.24,20.56,6.74,-9.61,134.71
156.41,-6.76,339.24,297.83,90.64,20.47,6.74,-9.31,134.73
156.39,-6.75,339.24,297.57,91.04,20.38,6.74,-9.03,134.74
156.37,-6.75,339.24,297.39,91.42,20.29,6.74,-8.76,134.75
156.35,-6.74,339.24,297.31,91.80,20.20,6.74,-8.49,134.75
156.33,-6.73,339.24,297.33,92.16,20.11,6.74,-8.22,134.76
156.32,-6.72,339.24,297.44,92.52,20.03,6.74,-7.74,134.75
156.30,-6.71,339.24,297.65,92.87,19.96,6.74,-7.25,134.74
156.28,-6.70,339.24,297.95,93.22,19.91,6.74,-6.76,134.73
156.26,-6.69,339.24,298.34,93.55,19.86,6.74,-6.25,134.71
156.24,-6.68,339.24,298.81,93.88,19.83,6.74,-5.72,134.67
156.22,-6.68,339.24,299.35,94.20,19.81,6.74,-5.17,134.63
156.21,-6.67,339.24,299.95,94.51,19.81,6.73,-4.60,134.58
156.19,-6.66,339.24,300.61,94.81,19.82,6.73,-4.01,134.52
156.17,-6.65,339.24,301.30,95.09,19.85,6.73,-3.39,134.44
156.15,-6.64,339.24,302.03,95.36,19.90,6.72,-2.73,134.35
156.13,-6.63,339.24,302.77,95.60,19.96,6.72,-2.75,134.24
156.12,-6.61,339.24,303.52,95.83,20.03,6.71,-2.84,134.12
156.10,-6.60,339.24,304.26,96.03,20.13,6.70,-2.90,133.98
156.08,-6.59,339.24,304.99,96.21,20.23,6.70,-2.92,133.82
156.06,-6.58,339.24,305.69,96.36,20.35,6.69,-2.92,133.65
156.04,-6.57,339.24,306.36,96.48,20.48,6.68,-2.88,133.46
156.03,-6.56,339.24,306.98,96.58,20.62,6.67,-2.82,133.25
156.01,-6.54,339.24,307.55,96.65,20.77,6.66,-2.73,133.02
155.99,-6.53,339.24,308.07,96.69,20.94,6.64,-2.62,132.79
155.98,-6.52,339.24,308.53,96.70,21.11,6.63,-2.49,132.53
155.96,-6.51,339.24,308.93,96.69,21.29,6.62,-2.31,132.26
155.94,-6.49,339.24,309.26,96.66,21.47,6.60,-2.10,131.99
155.92,-6.48,339.24,309.52,96.60,21.66,6.59,-1.88,131.70
155.91,-6.47,339.24,309.71,96.51,21.86,6.58,-1.65,131.40
155.89,-6.45,339.24,309.84,96.41,22.06,6.56,-1.41,131.10
155.87,-6.44,339.24,309.90,96.29,22.27,6.55,-1.17,130.80
155.86,-6.43,339.24,309.89,96.15,22.48,6.53,-0.93,130.49
155.84,-6.41,339.24,309.81,96.00,22.70,6.52,-0.68,130.19
155.82,-6.40,339.24,309.67,95.83,22.92,6.50,-0.45,129.89
155.80,-6.39,339.24,309.47,95.66,23.14,6.49,-0.22,129.60
155.79,-6.37,339.24,309.20,95.48,23.36,6.47,-0.36,129.31
155.77,-6.36,339.24,308.88,95.29,23.59,6.46,-0.84,129.03
155.75,-6.35,339.24,308.50,95.09,23.82,6.44,-1.35,128.76
155.74,-6.34,339.24,308.08,94.90,24.05,6.43,-1.87,128.50
155.72,-6.32,339.24,307.60,94.70,24.27,6.42,-2.41,128.26
155.70,-6.31,339.24,307.08,94.50,24.50,6.41,-2.97,128.03
155.68,-6.30,339.24,306.52,94.31,24.73,6.40,-3.56,127.82
155.67,-6.29,339.24,305.93,94.12,24.95,6.39,-4.17,127.62
155.65,-6.28,339.24,305.31,93.93,25.17,6.38,-4.81,127.43
155.63,-6.26,339.24,304.67,93.74,25.38,6.37,-5.48,127.26
155.61,-6.25,339.24,304.01,93.56,25.59,6.36,-5.58,127.10
155.60,-6.24,339.24,303.34,93.39,25.78,6.35,-4.52,126.96
155.58,-6.23,339.24,302.67,93.22,25.97,6.35,-3.49,126.84
155.56,-6.22,339.24,302.01,93.05,26.13,6.34,-2.48,126.72
155.54,-6.21,339.24,301.37,92.90,26.29,6.34,-1.51,126.62
155.52,-6.20,339.24,300.75,92.74,26.42,6.33,-0.56,126.53
155.51,-6.19,339.24,300.17,92.59,26.54,6.33,0.37,126.45
155.49,-6.18,339.24,299.63,92.45,26.63,6.32,1.27,126.38
155.47,-6.17,339.24,299.15,92.31,26.69,6.32,2.15,126.32
155.45,-6.16,339.24,298.74,92.17,26.73,6.32,3.02,126.27
155.43,-6.15,339.24,298.40,92.04,26.74,6.32,3.78,126.23
155.41,-6.14,339.24,298.13,91.92,26.73,6.31,4.02,126.19
155.40,-6.13,339.24,297.96,91.79,26.68,6.31,4.26,126.16
155.38,-6.13,339.24,297.89,91.67,26.60,6.31,4.50,126.14
155.36,-6.12,339.24,297.91,91.56,26.49,6.31,4.73,126.12
155.34,-6.11,339.24,298.04,91.44,26.35,6.31,4.97,126.10
155.32,-6.10,339.24,298.28,91.33,26.19,6.31,5.21,126.09
155.30,-6.09,339.24,298.63,91.22,25.99,6.31,5.47,126.08
155.29,-6.08,339.24,299.09,91.11,25.77,6.31,5.74,126.08
155.27,-6.07,339.24,299.65,91.00,25.53,6.31,6.04,126.07
155.25,-6.06,339.24,300.31,90.89,25.26,6.31,6.35,126.07
155.23,-6.05,339.24,301.07,90.78,24.98,6.31,6.62,126.08
155.21,-6.04,339.24,301.91,90.67,24.68,6.31,6.93,126.08
155.20,-6.03,339.24,302.84,90.56,24.37,6.31,7.27,126.09
155.18,-6.02,339.24,303.83,90.45,24.04,6.31,7.64,126.09
155.16,-6.01,339.24,304.87,90.34,23.72,6.31,8.07,126.10
155.14,-6.00,339.24,305.97,90.24,23.39,6.31,8.53,126.11
155.13,-5.98,339.24,307.09,90.14,23.05,6.31,9.05,126.12
155.11,-5.97,339.24,308.25,90.05,22.72,6.31,9.62,126.14
155.09,-5.96,339.24,309.41,89.96,22.40,6.31,10.23,126.15
155.07,-5.95,339.24,310.58,89.88,22.07,6.31,10.90,126.16
155.06,-5.93,339.24,311.75,89.81,21.76,6.31,11.00,126.18
155.04,-5.92,339.24,312.92,89.75,21.45,6.32,10.99,126.19
155.02,-5.90,339.24,314.07,89.69,21.15,6.32,11.04,126.21
155.01,-5.89,339.24,315.21,89.65,20.86,6.32,11.14,126.23
154.99,-5.87,339.24,316.34,89.60,20.58,6.32,11.30,126.25
154.98,-5.86,339.24,317.47,89.56,20.31,6.32,11.51,126.27
154.96,-5.84,339.24,318.59,89.52,20.04,6.32,11.79,126.29
154.94,-5.82,339.24,319.70,89.47,19.78,6.32,12.12,126.31
154.93,-5.80,339.24,320.82,89.41,19.53,6.32,12.51,126.33
154.91,-5.79,339.24,321.95,89.34,19.28,6.32,12.97,126.36
154.90,-5.77,339.24,323.09,89.24,19.03,6.33,12.60,126.38
154.88,-5.75,339.24,324.25,89.11,18.79,6.33,11.74,126.41
154.87,-5.73,339.24,325.43,88.94,18.54,6.33,10.95,126.44
154.85,-5.71,339.24,326.63,88.72,18.30,6.33,10.23,126.47
154.84,-5.69,339.24,327.85,88.45,18.05,6.33,9.59,126.50
154.82,-5.66,339.24,329.08,88.11,17.80,6.33,9.04,126.53
154.81,-5.64,339.24,330.33,87.70,17.55,6.34,8.57,126.56
154.80,-5.62,339.24,331.57,87.20,17.30,6.34,8.19,126.59
154.78,-5.59,339.24,332.82,86.62,17.05,6.34,7.91,126.63
154.77,-5.57,339.24,334.04,85.93,16.79,6.34,7.72,126.66
154.76,-5.54,339.24,335.24,85.15,16.54,6.34,8.26,126.70
154.74,-5.51,339.24,336.40,84.26,16.29,6.34,9.71,126.74
154.73,-5.49,339.24,337.51,83.27,16.04,6.35,11.26,126.78
154.72,-5.46,339.24,338.57,82.18,15.79,6.35,12.92,126.83
154.71,-5.43,339.24,339.56,80.99,15.55,6.35,14.67,126.87
154.69,-5.40,339.24,340.47,79.71,15.32,6.35,16.53,126.92
154.68,-5.37,339.24,341.29,78.35,15.10,6.36,18.48,126.96
154.67,-5.33,339.24,342.04,76.93,14.88,6.36,20.52,127.01
154.66,-5.30,339.24,342.69,75.46,14.68,6.36,22.64,127.06
154.65,-5.27,339.24,343.24,73.95,14.50,6.36,24.83,127.11
154.64,-5.23,339.24,343.71,72.43,14.33,6.37,24.11,127.16
154.63,-5.20,339.24,344.08,70.91,14.18,6.37,14.82,127.21
154.62,-5.16,339.24,344.35,69.40,14.04,6.37,5.57,127.26
154.61,-5.13,339.24,344.53,67.93,13.93,6.37,-3.65,127.31
154.60,-5.09,339.24,344.63,66.51,13.85,6.38,-12.85,127.36
154.59,-5.06,339.24,344.64,65.14,13.79,6.38,-22.04,127.41
154.58,-5.02,339.24,344.56,63.85,13.75,6.38,-31.24,127.45
154.57,-4.99,339.24,344.42,62.64,13.75,6.38,-40.45,127.50
154.56,-4.95,339.24,344.20,61.52,13.77,6.38,-49.69,127.54
154.55,-4.92,339.24,343.92,60.48,13.82,6.39,-58.96,127.58
154.54,-4.88,339.24,343.59,59.54,13.91,6.39,-67.01,127.62
154.53,-4.85,339.24,343.22,58.68,14.03,6.39,-60.02,127.65
154.52,-4.82,339.24,342.81,57.92,14.18,6.39,-53.07,127.69
154.50,-4.78,339.24,342.38,57.24,14.36,6.39,-46.18,127.72
154.49,-4.75,339.24,341.94,56.64,14.58,6.39,-39.33,127.74
154.48,-4.72,339.24,341.49,56.12,14.82,6.39,-32.54,127.76
154.47,-4.69,339.24,341.06,55.67,15.10,6.40,-25.80,127.78
154.46,-4.66,339.24,340.64,55.29,15.41,6.40,-19.11,127.80
154.45,-4.63,339.24,340.24,54.97,15.75,6.40,-12.46,127.81
154.44,-4.60,339.24,339.88,54.70,16.11,6.40,-5.85,127.83
154.42,-4.56,339.24,339.54,54.48,16.50,6.40,0.72,127.83
154.41,-4.53,339.24,339.25,54.31,16.90,6.40,2.53,127.84
154.40,-4.51,339.24,338.98,54.18,17.32,6.40,3.78,127.85
154.39,-4.48,339.24,338.75,54.09,17.75,6.40,5.00,127.85
154.38,-4.45,339.24,338.55,54.05,18.19,6.40,6.19,127.85
154.36,-4.42,339.24,338.37,54.05,18.63,6.40,7.37,127.85
154.35,-4.39,339.24,338.21,54.09,19.06,6.40,8.54,127.85
154.34,-4.36,339.24,338.06,54.18,19.49,6.40,9.68,127.85
154.33,-4.33,339.24,337.92,54.32,19.90,6.40,10.82,127.85
154.32,-4.30,339.24,337.78,54.50,20.28,6.40,11.94,127.85
154.30,-4.27,339.24,337.63,54.74,20.65,6.40,13.05,127.85
154.29,-4.24,339.24,337.47,55.03,20.98,6.40,12.44,127.85
154.28,-4.22,339.24,337.31,55.37,21.28,6.40,11.14,127.84
154.27,-4.19,339.24,337.12,55.77,21.53,6.40,9.83,127.84
154.25,-4.16,339.24,336.92,56.23,21.75,6.40,8.50,127.84
154.24,-4.13,339.24,336.70,56.74,21.91,6.40,7.15,127.84
154.23,-4.10,339.24,336.46,57.31,22.03,6.40,5.79,127.83
154.22,-4.08,339.24,336.20,57.93,22.10,6.40,4.39,127.83
154.20,-4.05,339.24,335.93,58.60,22.11,6.40,2.98,127.83
154.19,-4.02,339.24,335.63,59.31,22.07,6.40,1.54,127.82
154.18,-4.00,339.24,335.32,60.07,21.98,6.40,0.07,127.82
154.16,-3.97,339.24,334.98,60.86,21.84,6.40,-0.72,127.82
154.15,-3.94,339.24,334.63,61.68,21.65,6.40,-0.94,127.81
154.14,-3.92,339.24,334.26,62.53,21.40,6.39,-1.20,127.81
154.13,-3.89,339.24,333.87,63.38,21.12,6.39,-1.48,127.80
154.11,-3.87,339.24,333.45,64.25,20.79,6.39,-1.79,127.80
154.10,-3.84,339.24,333.02,65.11,20.42,nan,-2.15,nan
154.09,-3.82,339.24,332.55,65.96,20.02,nan,-2.53,nan
154.07,-3.79,339.24,332.06,66.80,19.59,nan,-2.96,nan
154.06,-3.77,339.24,331.54,67.61,19.14,nan,-3.42,nan
154.04,-3.74,339.24,330.98,68.40,18.67,nan,-3.92,nan
154.03,-3.72,339.24,330.39,69.15,18.18,nan,-4.28,nan
154.02,-3.70,339.24,329.77,69.87,17.69,nan,-4.35,nan
154.00,-3.67,339.24,329.10,70.55,17.19,nan,-4.47,nan
153.99,-3.65,339.24,328.38,71.18,16.69,nan,-4.64,nan
157.99,-7.80,341.47,291.15,89.94,10.62,6.33,1.03,127.08
157.97,-7.80,341.47,291.34,90.02,10.60,6.33,1.09,127.12
157.95,-7.79,341.47,291.55,90.10,10.57,6.33,1.16,127.15
157.93,-7.78,341.47,291.77,90.18,10.54,6.34,1.15,127.20
157.91,-7.78,341.47,292.00,90.27,10.50,6.34,1.12,127.24
157.89,-7.77,341.47,292.26,90.36,10.47,6.35,1.09,127.28
157.88,-7.76,341.47,292.53,90.45,10.43,6.35,1.07,127.33
157.86,-7.76,341.47,292.82,90.55,10.38,6.35,1.06,127.38
157.84,-7.75,341.47,293.14,90.65,10.34,6.36,1.07,127.43
157.82,-7.74,341.47,293.47,90.75,10.28,6.36,1.08,127.48
157.80,-7.73,341.47,293.83,90.85,10.23,6.37,1.12,127.54
157.78,-7.73,341.47,294.22,90.96,10.17,6.37,1.16,127.60
157.76,-7.72,341.47,294.62,91.06,10.11,6.37,1.22,127.66
157.74,-7.71,341.47,295.06,91.17,10.05,6.38,1.29,127.72
157.72,-7.70,341.47,295.52,91.28,9.98,6.38,1.36,127.78
157.71,-7.70,341.47,296.01,91.40,9.91,6.39,1.46,127.85
157.69,-7.69,341.47,296.52,91.51,9.84,6.39,1.57,127.92
157.67,-7.68,341.47,297.06,91.62,9.76,6.39,1.70,127.99
157.65,-7.67,341.47,297.63,91.73,9.69,6.40,1.86,128.06
157.63,-7.66,341.47,298.23,91.83,9.61,6.40,2.04,128.14
157.61,-7.65,341.47,298.85,91.93,9.53,6.41,2.24,128.21
157.60,-7.64,341.47,299.50,92.03,9.44,6.41,2.47,128.29
157.58,-7.63,341.47,300.17,92.12,9.36,6.42,2.72,128.37
157.56,-7.62,341.47,300.86,92.20,9.28,6.42,2.76,128.45
157.54,-7.61,341.47,301.57,92.26,9.20,6.43,2.29,128.53
157.52,-7.60,341.47,302.29,92.32,9.12,6.43,1.84,128.62
157.50,-7.59,341.47,303.02,92.35,9.04,6.44,1.42,128.70
157.49,-7.58,341.47,303.76,92.37,8.97,6.44,1.03,128.79
157.47,-7.57,341.47,304.51,92.37,8.90,6.45,0.67,128.88
157.45,-7.56,341.47,305.25,92.35,8.83,6.45,0.35,128.97
157.43,-7.55,341.47,305.98,92.31,8.77,6.46,0.05,129.06
157.42,-7.54,341.47,306.70,92.24,8.72,6.46,-0.21,129.16
157.40,-7.52,341.47,307.41,92.15,8.67,6.47,-0.44,129.26
157.38,-7.51,341.47,308.10,92.03,8.63,6.47,-0.59,129.36
157.36,-7.50,341.47,308.75,91.89,8.61,6.48,-0.37,129.46
157.35,-7.49,341.47,309.38,91.72,8.59,6.48,-0.13,129.57
157.33,-7.47,341.47,309.98,91.53,8.58,6.49,0.15,129.67
157.31,-7.46,341.47,310.54,91.31,8.59,6.49,0.45,129.78
157.30,-7.45,341.47,311.06,91.07,8.61,6.50,0.77,129.90
157.28,-7.43,341.47,311.55,90.81,8.64,6.50,1.12,130.01
157.26,-7.42,341.47,311.99,90.54,8.70,6.51,1.49,130.13
157.25,-7.41,341.47,312.38,90.25,8.76,6.52,1.87,130.25
157.23,-7.39,341.47,312.74,89.95,8.85,6.52,2.28,130.37
157.21,-7.38,341.47,313.05,89.63,8.96,6.53,2.70,130.50
157.20,-7.36,341.47,313.32,89.32,9.09,6.54,2.09,130.63
157.18,-7.35,341.47,313.56,88.99,9.24,6.54,1.42,130.76
157.16,-7.33,341.47,313.75,88.67,9.41,6.55,0.77,130.89
157.15,-7.32,341.47,313.91,88.35,9.60,6.56,0.13,131.02
157.13,-7.30,341.47,314.03,88.03,9.82,6.56,-0.51,131.15
157.11,-7.29,341.47,314.13,87.72,10.06,6.57,-1.14,131.29
157.10,-7.27,341.47,314.19,87.41,10.32,6.58,-1.77,131.42
157.08,-7.26,341.47,314.23,87.11,10.61,6.58,-2.39,131.56
157.06,-7.24,341.47,314.24,86.83,10.91,6.59,-3.02,131.70
157.05,-7.23,341.47,314.22,86.55,11.24,6.60,-3.64,131.83
157.03,-7.21,341.47,314.19,86.29,11.59,6.60,-3.50,131.97
157.01,-7.20,341.47,314.14,86.04,11.96,6.61,-3.13,132.11
157.00,-7.18,341.47,314.06,85.80,12.34,6.62,-2.76,132.24
156.98,-7.17,341.47,313.97,85.58,12.74,6.62,-2.40,132.37
156.96,-7.15,341.47,313.85,85.38,13.16,6.63,-2.04,132.50
156.95,-7.14,341.47,313.72,85.19,13.58,6.63,-1.69,132.63
156.93,-7.12,341.47,313.56,85.02,14.01,6.64,-1.35,132.76
156.91,-7.11,341.47,313.39,84.87,14.45,6.65,-1.01,132.88
156.90,-7.09,341.47,313.18,84.74,14.89,6.65,-0.68,133.00
156.88,-7.08,341.47,312.95,84.63,15.33,6.66,-0.36,133.12
156.86,-7.07,341.47,312.69,84.54,15.77,6.66,-0.49,133.24
156.85,-7.05,341.47,312.40,84.47,16.21,6.67,-0.93,133.35
156.83,-7.04,341.47,312.07,84.44,16.63,6.67,-1.39,133.45
156.81,-7.02,341.47,311.71,84.42,17.04,6.68,-1.86,133.55
156.80,-7.01,341.47,311.31,84.44,17.44,6.68,-2.36,133.65
156.78,-7.00,341.47,310.86,84.49,17.82,6.69,-2.87,133.74
156.76,-6.98,341.47,310.38,84.57,18.18,6.69,-3.40,133.83
156.75,-6.97,341.47,309.85,84.68,18.52,6.70,-3.95,133.92
156.73,-6.96,341.47,309.27,84.83,18.84,6.70,-4.54,133.99
156.71,-6.94,341.47,308.66,85.02,19.14,6.71,-5.14,134.07
156.69,-6.93,341.47,308.00,85.24,19.40,6.71,-5.53,134.14
156.68,-6.92,341.47,307.30,85.49,19.64,6.71,-5.60,134.20
156.66,-6.91,341.47,306.57,85.77,19.86,6.72,-5.70,134.26
156.64,-6.89,341.47,305.81,86.09,20.04,6.72,-5.83,134.31
156.62,-6.88,341.47,305.02,86.43,20.20,6.72,-5.99,134.36
156.61,-6.87,341.47,304.22,86.80,20.33,6.72,-6.19,134.41
156.59,-6.86,341.47,303.41,87.19,20.43,6.73,-6.42,134.45
156.57,-6.85,341.47,302.60,87.60,20.51,6.73,-6.69,134.49
156.55,-6.84,341.47,301.80,88.02,20.56,6.73,-6.99,134.53
156.54,-6.83,341.47,301.01,88.44,20.60,6.73,-7.33,134.56
156.52,-6.82,341.47,300.26,88.87,20.61,6.73,-7.54,134.59
156.50,-6.81,341.47,299.55,89.30,20.60,6.73,-7.30,134.62
156.48,-6.80,341.47,298.90,89.72,20.58,6.74,-7.09,134.64
156.46,-6.79,341.47,298.30,90.13,20.54,6.74,-6.90,134.66
156.44,-6.78,341.47,297.78,90.54,20.50,6.74,-6.73,134.68
156.43,-6.77,341.47,297.34,90.94,20.44,6.74,-6.58,134.70
156.41,-6.76,341.47,296.99,91.33,20.38,6.74,-6.45,134.72
156.39,-6.76,341.47,296.74,91.70,20.32,6.74,-6.33,134.73
156.37,-6.75,341.47,296.58,92.07,20.26,6.74,-6.22,134.74
156.35,-6.74,341.47,296.53,92.43,20.21,6.74,-6.11,134.74
156.33,-6.73,341.47,296.58,92.79,20.15,6.74,-5.99,134.74
156.31,-6.72,341.47,296.73,93.14,20.11,6.74,-5.54,134.74
156.30,-6.71,341.47,296.99,93.48,20.07,6.74,-5.10,134.73
156.28,-6.70,341.47,297.34,93.82,20.05,6.74,-4.63,134.71
156.26,-6.70,341.47,297.78,94.15,20.04,6.74,-4.16,134.69
156.24,-6.69,341.47,298.30,94.47,20.04,6.74,-3.66,134.66
156.22,-6.68,341.47,298.90,94.79,20.06,6.74,-3.14,134.61
156.20,-6.67,341.47,299.56,95.09,20.09,6.73,-2.60,134.56
156.19,-6.66,341.47,300.27,95.38,20.14,6.73,-2.02,134.50
156.17,-6.65,341.47,301.01,95.66,20.21,6.73,-1.42,134.42
156.15,-6.64,341.47,301.79,95.91,20.29,6.72,-0.79,134.32
156.13,-6.63,341.47,302.58,96.15,20.38,6.72,-0.84,134.21
156.11,-6.62,341.47,303.38,96.36,20.49,6.71,-0.96,134.09
156.10,-6.61,341.47,304.16,96.55,20.61,6.70,-1.05,133.95
156.08,-6.60,341.47,304.93,96.71,20.74,6.69,-1.10,133.79
156.06,-6.58,341.47,305.67,96.84,20.89,6.69,-1.13,133.62
156.04,-6.57,341.47,306.37,96.94,21.04,6.68,-1.12,133.42
156.03,-6.56,341.47,307.02,97.02,21.21,6.67,-1.08,133.21
156.01,-6.55,341.47,307.62,97.06,21.38,6.65,-1.02,132.99
155.99,-6.54,341.47,308.16,97.07,21.57,6.64,-0.93,132.75
155.97,-6.52,341.47,308.64,97.06,21.76,6.63,-0.81,132.49
155.96,-6.51,341.47,309.06,97.02,21.95,6.62,-0.75,132.23
155.94,-6.50,341.47,309.41,96.95,22.15,6.60,-0.69,131.95
155.92,-6.48,341.47,309.68,96.86,22.36,6.59,-0.62,131.66
155.91,-6.47,341.47,309.89,96.74,22.57,6.57,-0.54,131.36
155.89,-6.46,341.47,310.03,96.61,22.78,6.56,-0.45,131.06
155.87,-6.44,341.47,310.10,96.46,22.99,6.54,-0.35,130.76
155.85,-6.43,341.47,310.10,96.29,23.21,6.53,-0.25,130.45
155.84,-6.42,341.47,310.03,96.10,23.43,6.51,-0.16,130.15
155.82,-6.40,341.47,309.89,95.91,23.66,6.50,-0.07,129.85
155.80,-6.39,341.47,309.69,95.70,23.88,6.48,0.01,129.56
155.79,-6.38,341.47,309.43,95.48,24.11,6.47,-0.19,129.27
155.77,-6.36,341.47,309.11,95.26,24.34,6.46,-0.67,128.99
155.75,-6.35,341.47,308.74,95.04,24.57,6.44,-1.17,128.72
155.74,-6.34,341.47,308.31,94.81,24.80,6.43,-1.68,128.47
155.72,-6.33,341.47,307.83,94.59,25.03,6.42,-2.22,128.23
155.70,-6.31,341.47,307.31,94.36,25.26,6.41,-2.78,128.00
155.68,-6.30,341.47,306.75,94.14,25.48,6.40,-3.36,127.79
155.67,-6.29,341.47,306.15,93.92,25.70,6.39,-3.96,127.59
155.65,-6.28,341.47,305.53,93.70,25.92,6.38,-4.60,127.41
155.63,-6.27,341.47,304.88,93.49,26.13,6.37,-5.26,127.24
155.61,-6.25,341.47,304.22,93.29,26.33,6.36,-5.36,127.08
155.60,-6.24,341.47,303.55,93.09,26.52,6.35,-4.34,126.94
155.58,-6.23,341.47,302.88,92.89,26.70,6.35,-3.34,126.82
155.56,-6.22,341.47,302.22,92.70,26.87,6.34,-2.38,126.70
155.54,-6.21,341.47,301.58,92.52,27.02,6.34,-1.44,126.60
155.52,-6.20,341.47,300.97,92.35,27.15,6.33,-0.52,126.51
155.51,-6.19,341.47,300.39,92.18,27.26,6.33,0.37,126.44
155.49,-6.18,341.47,299.86,92.01,27.34,6.32,1.24,126.37
155.47,-6.17,341.47,299.39,91.85,27.40,6.32,2.08,126.31
155.45,-6.16,341.47,298.98,91.70,27.44,6.32,2.91,126.26
155.43,-6.15,341.47,298.64,91.55,27.44,6.32,3.64,126.21
155.41,-6.14,341.47,298.39,91.40,27.42,6.31,3.85,126.18
155.40,-6.14,341.47,298.22,91.26,27.36,6.31,4.06,126.15
155.38,-6.13,341.47,298.15,91.12,27.28,6.31,4.26,126.12
155.36,-6.12,341.47,298.18,90.98,27.16,6.31,4.46,126.10
155.34,-6.11,341.47,298.31,90.84,27.01,6.31,4.66,126.09
155.32,-6.10,341.47,298.56,90.70,26.83,6.31,4.87,126.08
155.30,-6.09,341.47,298.90,90.56,26.62,6.31,5.09,126.07
155.29,-6.08,341.47,299.36,90.42,26.39,6.31,5.33,126.06
155.27,-6.07,341.47,299.92,90.27,26.13,6.31,5.59,126.06
